review_id,author_playtime_forever,voted_up,votes_up,clean_text
232112322,79.43333333333334,True,0,"Gráficos: 10/10 (Consegue extrair tudo que sua GPU tem a oferecer, até uma 5090!) Jogabilidade: 10/10 (Você não vai enjoar fácil) Dificuldade: 6/10 (Não, não é um dark souls. Mas não é um aspecto ruim no jogo.) Trilha sonora: 10/10 (Rock'n Roll de sobra) História: 9/10 (Encaixa bem na proposta, mas não é nenhuma odisséia. Keanu Reaves ajuda muito.) Otimização: 10/10 Nota final: 9.5 - Ansioso pra um Cyberpunk 2, sem dúvidas."
232093819,187.65,True,0,"Eu já joguei o jogo diversas vezes mas ainda tem algo que eu tenho preguiça de fazer ler eu acho que o jogo seria muito melhor se tivesse uma dublagem para cada leitura no jogo do v e uma interação para tipo uma fala após uma leitura específica que deixava ele puto por exemplo algo que os rapinas fizessem ou lendo o trabalho dele tipo ""droga querem que eu vá no sigilo mas aqui vai ser difícil"" mas é só algo que nunca vai acontecer mas o jogo é ótimo mesmo assim"
232093097,126.9,True,0,"Não tenho palavras q possam descrever essa obra-prima, simplesmente um dos melhores jogos q eu já joguei na vida, facilmente ele entra no meu top 5. que jogo meus amigos que jogo, vai deixar saudades!!!"
232090422,24.816666666666666,True,1,"Perfeito. Cd projekt quando quer faz jogos sensacionais consegue com êxito, assim como The Witcher 3, ela acertou nesse game. Incrível mesmo o cp 2077."
232087941,70.51666666666667,True,0,"Um jogo 10/10, é inacreditável como esse jogo em 2026 ainda é excelente. Uma cidade viva, muito bonita, com NPC`s que a deixam assim. O forte não é a história principal, mas sim os personagens que são encontrados no caminho, missões secundárias incríveis e bem feitas, bons diálogos, quase não tive bugs na minha gameplay e uma trilha sonora muito boa. É definitivamente um jogo que vale o preço e o tempo que é colocado nele, muita coisa para se fazer em Night City parece que não tem fim kkkk. 10/10"
232086861,30.533333333333335,True,0,Um dos melhores jogos que já joguei. História boa. Gráficos bons. Ansioso para possíveis futuras DLCs
232086456,86.7,True,0,Puta que pariu se eu pudesse eu namorava esse jogo pra sempre.
232085089,83.8,True,0,Dps que a maioria bugs foram resolvidos o jogo virou outra coisa
232083760,6.416666666666667,True,0,"É bem bom, mas cheio de bug. kkkkk Cyberbug kkkk"
232082359,189.71666666666667,True,0,"Simplesmente Cyberpunk. Não tem como descrever de outra maneira. Está nos top 5 melhores jogos da minha vida, perdendo por pouco para Skyrim, que está no top 1. Tem tudo. Trama, gameplay, o mundo aberto, as missões principais e secundárias e PQP, os personagens... oque falar dos personagens. Night City é uma cidade FDP, mas cara, que ambiente maravilhosamente interpretado. Assisti todos os créditos. Fiz e faço questão de prestigiar todos os envolvidos da CD Project Red que deram seu tempo para concluir essa obra prima. Isso não foi só trabalho, teve muito amor envolvido aqui, e o resuldado foi essa maravilha em jogo. Vale tanto o preço cheio quanto em promoção."
232078332,17.483333333333334,True,0,"O jogo simplesmente é uma obra de arte, do começo aos finais. vale a pena pra qualquer um que queira passar o tempo desbravando nightcity ou quem quer apenas curtir uma história emocionante."
232073220,2.1333333333333333,True,1,"Platinei no PS5 e foi uma das melhores experiências que tive com videogames, aqui na Steam eu ainda não joguei muito pois o backlog está complicado, vocês com certeza me entendem hahaha ... Mas podem comprar e jogar sem medo, o jogo é fenomenal em tudo. História, gameplay, etc! Nota 10 mermão, podem financiar a CêDê Projeto Vermelho sem pensar duas vezes."
232071718,95.13333333333334,True,0,Dificil acreditar que esse jogo já foi ruim um dia
232069676,60.0,True,0,"É simplesmente meu jogo favorito ! Eu sou suspeito a falar porquê sou da área de ti focado em hardware então tudo que envolve tecnologia ficticia ou não, é do meu interesse. o jogo é simplesmente lindo, gráficos insanos (perfeitos pra testar gpu insalubre como a gt1030 kkkk) e a história é simplesmente digna de óscar, personagens vivos, carismáticos e cheios de personalidade. Eu de inicio achava que não iria gostar tanto do jogo pela temática de RPG que eu não sou muito chegado, porém nesse game eu afirmo com toda certeza que as mecânicas de RPG estão ai apenas pra acrescentar na vastidão de opções do mesmo e que em nenhum momento esse sistema me incomodou porquê eles implementaram ele de uma forma que praticamente tudo é opicional, upar habilidades na ""tec tree"", upar ou craftar itens e etc. Pra finalizar a única coisa que eu tenho pra reclamar do game em si seria a gameplay que pelo menos pra mim passa uma vibe de Far Cry (do 3 pra frente), onde as animações de ações do game são meio travadas, a dirigibilidade também não é nada interessante e não é muito bem explorada, as armas de fogo (tirando especiais) são praticamente todas iguais sendo que as mais divertidas e diversificadas são as corpo a corpo, e depois que você zera as missões principais e secundárias simplesmente só não tem mais nada pra fazer, tem modos infinitos no mapa de corrida e alguns poucos outros mas acho que faltou mais missões aleatórias pelo mapa ou alguns modos de jogo que fossem divertidos pra se fazer entre as missões ou depois de zerar o game. Dito isso o Cyberpunk 2077 continua sendo meu jogo favorito e tem um espaço especial no meu coração, parabéns a CDPR e a todos que trabalharam no desenvolvimento dessa obra de arte !"
232064762,244.23333333333332,True,0,"Devorem todos os rapinas, esses lixos NÃO PODEM respirar o mesmo oxigênio que eu, PRINCIPALMENTE depois de dogtown."
148462868,119.48333333333333,True,0,"Cyberpunk 2077 é um dos melhores RPGs narrativos que já joguei. O maior destaque do jogo, sem dúvida, é a sua história. A trama consegue prender do começo ao fim, abordando temas como identidade, ambição, amizade, perda e o preço de perseguir seus sonhos em um mundo dominado por megacorporações. A jornada de V é emocionante e cheia de momentos marcantes, enquanto a relação com Johnny Silverhand evolui de forma natural e cria alguns dos diálogos mais memoráveis do jogo. Os personagens são extremamente bem escritos e carismáticos. Cada aliado tem sua própria personalidade, motivações e conflitos, fazendo com que seja fácil se importar com eles. As missões secundárias vão muito além de simples tarefas: muitas contam histórias profundas, emocionantes e, em alguns casos, tão boas quanto a campanha principal. Além da narrativa, Night City é uma cidade viva e fascinante. Cada distrito tem sua própria identidade, e a ambientação faz você acreditar que aquele mundo realmente existe. A direção de arte, a trilha sonora e a dublagem contribuem para criar uma atmosfera única, que torna cada momento ainda mais impactante. Com as atualizações lançadas ao longo dos anos, a experiência ficou muito mais polida e estável, permitindo que a qualidade da narrativa brilhe como sempre deveria. Cyberpunk 2077 é um jogo que entrega uma história madura, emocionante e inesquecível, sendo uma recomendação fácil."
